username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
sharelaugh,10/29/2019 22:34,0,0,# pashtunenemypakmedia # pashtuntabahimovement # pashtunsenemyptm # Balochistan # Baghdadi # BalochistanUniversity # kashmir # NawazSharif # MaryamNawaz # india # ISIS # Pakistan # WorldBank # Muslims # muslim # BB13 # BB13QueenRashami # Karachi # BalochGenocide # Allah # AllahuAkbar # ISPR # SWAThttps://twitter.com/arifaajakia/status/1188944614209798146 …,,,# # # # # # # # # # # # # # # # # # # # # # #,1.18923E+18,https://twitter.com/sharelaugh/status/1189234109807316993,,
trndngnow,10/29/2019 22:34,1,4,अबु बकर अल # Baghdadi एक कुत्ते के डर से सुरंग में गुस भगा और अंत मे उसके डर से बेल्ट बम डेटोनेट कर फट गया. ISIS का खलीफा एक कुत्ते के डर से कुत्ते की मौत मरा... # BaghdadiDiedLikeADog,,,# #,1.18923E+18,https://twitter.com/trndngnow/status/1189234096041549825,,
daynaboss,10/29/2019 22:34,0,0,Sounds more like a fetish than sleuthing,,,,,,,
bitcoinconnect,10/29/2019 22:33,0,0,"Rudy Giuliani: “I Don't Worry About Propaganda http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/XtlLXe3cdz""",,,# # # # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189233859528929280,,
TehranDC,10/29/2019 22:33,1,1,The U.S. military raid resulting in the death of Islamic State founder Abu Bakr al- # Baghdadi also yielded an array of valuable intelligence,,,,,,,
bitcoinconnect,10/29/2019 22:33,0,0,Global High-temperature dark Primary Colors Market Growth,,,,,,,
trekker_william,10/29/2019 22:33,0,0,Donnie was golfing during the raid unlike # Obama. The photo was staged,,,,,,,
bitcoinconnect,10/29/2019 22:32,0,0,Jim Carrey claims Mitch McConnell worse than Osama bin Laden http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/hZm2ALPFXQ,,,# # # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189233579080978434,,
DiCali007,10/29/2019 22:32,9,15,It was obama who allowed the snake baghdadi to b released from prison he's owed nothing..smh he did nothing during his admin but allow Isis to grow. Obama was probably heartbroken # Baghdadi was dead,,,#,1.18923E+18,https://twitter.com/DiCali007/status/1189233566271586306,,
jeanpolland1234,10/29/2019 22:32,0,0,@ JeffBezos @ washingtonpost @ MaxBoot # apologist for # terrorists? # baghdadi # austerereligiousscholar I wish @ amazon which we all need now would separate from the above.,,@ @ @ @,# # # #,1.18923E+18,https://twitter.com/jeanpolland1234/status/1189233499229831169,,
anandpdwivedi,10/29/2019 22:32,0,2,# DNA samples from # Baghdadi confirms his identity. https://theenglishpost.com/dna-samples-baghdadis-underwear-blood-confirmed-identity/ …,,,# #,1.18923E+18,https://twitter.com/anandpdwivedi/status/1189233447669325824,,
JonWelbornNC,10/29/2019 22:32,1,5,# baghdadi pic.twitter.com/LMXsHfug7e,,,#,1.18923E+18,https://twitter.com/JonWelbornNC/status/1189233445706305536,,
SafeWordApples,10/29/2019 22:31,0,0,@ SpeakerPelosi # Baghdadi pic.twitter.com/rsv1MWzljR,,@,#,1.18923E+18,https://twitter.com/SafeWordApples/status/1189233381432795139,,
BharatGossips,10/29/2019 22:31,0,0,अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप की अबू बक्र अल-बगदादी की मौत की घोषणा करने के एक दिन बाद,,,,,,,
abshire_gary,10/29/2019 22:31,0,2,Possible Breaking News: # Conan the military dog who chased # Baghdadi confessed to trying to bite the terrorist leader and now due to pressure from the # FakeNews media and the left...would like to apologize!pic.twitter.com/FW4euoxv5L,,,# # #,1.18923E+18,https://twitter.com/abshire_gary/status/1189233215577440258,,
Tayleme,10/29/2019 22:31,0,0,# Baghdadi aurait (une énième fois) été tué par les ricains. Il se trouvait près de la frontière Turque,,,,,,,
RandaHabib,10/29/2019 22:30,0,0,Islamic State supporters have responded with silence and disbelief days after the death of their leader Abu Bakr al- # Baghdadi,,,,,,,
Vicki0417,10/29/2019 22:30,0,0,This is gold! # WhosAGoodBoy # Baghdadi @ CNNhttps://twitter.com/TheBabylonBee/status/1188937311402131462 …,,@,# #,1.18923E+18,https://twitter.com/Vicki0417/status/1189233112666050560,,
MyBudGirl,10/29/2019 22:30,0,0,"Yeah I'm going to skip on that Going to study economics no interest in studying up on Isis terrorist"" but hey.. you do you Also # Obama was a better president & everybody him # Staged # TrumpBooed # Baghdadi # TraitorTrump""",,,# # # # #,1.18923E+18,https://twitter.com/MyBudGirl/status/1189233008026509314,,
bitcoinconnect,10/29/2019 22:29,0,0,A History Of Trump's Broken Ties To The U.S. Intelligence Community Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/LSSpwZOohG,,,# # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189232838232678401,,
id3ego2,10/29/2019 22:29,0,3,. @ AlexWardVox great piece on the # Baghdadi raid in @ voxdotcom Alexandra Horowitz,,,,,,,
Jessica11840138,10/29/2019 22:28,0,0,JustAPeasant ( @ PeasantJustice) Tweeted: @ HenryBChafee @ JackPosobiec @ realDonaldTrump @ washingtonpost A reminder to the @ washingtonpost of what # Baghdadi did! https://twitter.com/PeasantJustice/status/1189191389117992962/video/1 … https://twitter.com/PeasantJustice/status/1189191389117992962?s=17 …,,@ @ @ @ @ @,#,1.18923E+18,https://twitter.com/Jessica11840138/status/1189232666715004932,,
greenspaceguy,10/29/2019 22:28,0,3,Why are we letting Melania Trump live in the WH? Using Trump's logic,,,,,,,
sharelaugh,10/29/2019 22:27,0,0,# pashtunenemypakmedia # pashtuntabahimovement # pashtunsenemyptm # Balochistan # Baghdadi # BalochistanUniversity # kashmir # NawazSharif # MaryamNawaz # india # ISIS # Pakistan # WorldBank # Muslims # muslim # BB13 # BB13QueenRashami # Karachi # BalochGenocide # Allah # AllahuAkbar # ISPR # SWAThttps://twitter.com/ShefVaidya/status/1189053374047506432 …,,,# # # # # # # # # # # # # # # # # # # # # # #,1.18923E+18,https://twitter.com/sharelaugh/status/1189232317547646976,,
born_summer62,10/29/2019 22:26,3,5,Was evidence found in the # Baghdadi compound implicating Democrats working with ISIS? HOW do you slither out of a hoax? Hold a vote. # WakeUpAmerica,,,# #,1.18923E+18,https://twitter.com/born_summer62/status/1189232086202368003,,
GillesMunier,10/29/2019 22:25,0,0,Fin du calife: «Il est mort comme un chien» http://www.france-irak-actualite.com/2019/10/fin-du-calife-il-est-mort-comme-un-chien.html … # Baghdadi # Daech # Irak # Syrie # Idlib # Trump # Macronpic.twitter.com/2Ok3LgVrPc,,,# # # # # # #,1.18923E+18,https://twitter.com/GillesMunier/status/1189231906233245697,,
morphonios,10/29/2019 22:25,38,49,First they said # Baghdadi was id'd using facial recognition scans on his face which somehow survived the suicide blast that blew up his body & collapsed the tunnel. Now they are saying an underwear stain obtained by a Kurdish spy was used to identify him through DNA testing. pic.twitter.com/XRnNuqiKCJ,,,#,1.18923E+18,https://twitter.com/morphonios/status/1189231725634818050,,
Elisa59,10/29/2019 22:24,5,10,De aanhangers van # baghdadi kruipen uit hun stinkende holen. https://twitter.com/SocialistenAlkm/status/1189231047453696000 …,,,#,1.18923E+18,https://twitter.com/Elisa59/status/1189231589152178177,,
SwetaSinghATT,10/29/2019 22:24,9,22,बताइये,,,,,,,
bitcoinconnect,10/29/2019 22:23,0,0,Fact-check: Despite Trump's claim,,,,,,,
AmandaHuggin1,10/29/2019 22:23,0,0,I just sitting here waiting for the next democrat talking point to be that Trump is summarily murdering his political opponents. # Baghdadi # Qaduli,,,# #,1.18923E+18,https://twitter.com/AmandaHuggin1/status/1189231304212176904,,
sharelaugh,10/29/2019 22:23,0,0,# pashtunenemypakmedia # pashtuntabahimovement # pashtunsenemyptm # Balochistan # Baghdadi # BalochistanUniversity # kashmir # NawazSharif # MaryamNawaz # india # ISIS # Pakistan # WorldBank # Muslims # muslim # BB13 # BB13QueenRashami # Karachi # BalochGenocide # Allah # AllahuAkbar # ISPR # SWAThttps://twitter.com/RehamKhan1/status/1189176643295817730 …,,,# # # # # # # # # # # # # # # # # # # # # # #,1.18923E+18,https://twitter.com/sharelaugh/status/1189231295240511488,,
WIONews,10/29/2019 22:23,4,22,Thousands of the world's most wanted jihadists remain a security hot potato in # Syria,,,,,,,
Zamire_Willems,10/29/2019 22:22,1,3,Amen! Nederland mist gewoon een échte journalistieke zender,,,,,,,
born_summer62,10/29/2019 22:22,0,0,"There will be NO Impeachment Resolution"" WHAT evidence was recovered from the # Baghdadi compound? Are the Democrats are BUSTED for funding ISIS? Hmmmmmmm""",,,#,1.18923E+18,https://twitter.com/born_summer62/status/1189231025542631425,,
ShaktiShekhar,10/29/2019 22:22,0,0,The role Abu Bakr al- # Baghdadi's underwear played in his killing! https://www.bbc.com/news/world-middle-east-50218637 …,,,#,1.18923E+18,https://twitter.com/ShaktiShekhar/status/1189230940247285760,,
bitcoinconnect,10/29/2019 22:21,0,0,The gaping hole in Democrats' impeachment case and other commentary http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/6gC6OEZUAP,,,# # # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189230861838893062,,
RKofLammerspiel,10/29/2019 22:21,0,0,Funny how people in the # MiddleEast wonder if # Baghdadi was even real. Many think he was just a fictional character made up by # trump. In any case,,,,,,,
WorldView8,10/29/2019 22:20,0,0,Trump picture again,,,,,,,
RainaNightinga1,10/29/2019 22:20,0,0,"An operation against ISIS should NEVER have been named after a girl who professed the Christ who taught us to love our enemies."" This is disgusting! America",,,,,,,
breland_joseph,10/29/2019 22:20,0,0,The # IslamicState will not die without # Baghdadi. https://www.ynetnews.com/articles/0,,,,,,,
palsrahp95,10/29/2019 22:20,0,2,बगदादी में लाख बुराईयां थी पर उसने कभी कांग्रेस नही जॉइन किया। # Baghdadi,,,#,1.18923E+18,https://twitter.com/palsrahp95/status/1189230431268421635,,
Josiensor,10/29/2019 22:19,4,209,I have just counted. I've filed 13 stories in the last week. If you need me,,,,,,,
bitcoinconnect,10/29/2019 22:18,0,0,PHOTOS: Halloween comes early as Vienna celebrates with parade Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/VTP8Ud86qJ,,,# # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189230108697071617,,
cgtnamerica,10/29/2019 22:18,24,62,The whole story really involves stolen underwear,,,,,,,
JimmyXJames,10/29/2019 22:18,0,0,# TuesdayThoughts # Syria # ISIS # baghdadi pic.twitter.com/FOzo7FUard,,,# # # #,1.18923E+18,https://twitter.com/JimmyXJames/status/1189230038476038144,,
KristianHarstad,10/29/2019 22:18,0,0,Al- # Baghdadi was caught by his own dirty underwear,,,,,,,
Eyupok11,10/29/2019 22:18,0,0,Artık kundaktaki bebeği bile buna inandıramazsın. Dünya her şeyi görüyor. Ama bu düşmanlık size çok kaybettirecek; bunu da benden duyun. # dolar # DonaldTrump # FIFA20 # Baghdadi 'Kürtlere operasyon yapılıyor gibi gösteriliyor' https://www.gazeteduvar.com.tr/gundem/2019/10/29/akar-kurtlere-karsi-operasyon-yapiliyor-gibi-gosteriliyor/ … @ gazeteduvar aracılığıyla,,@,# # # #,1.18923E+18,https://twitter.com/Eyupok11/status/1189229933467521025,,
DARKMATTER1008,10/29/2019 22:17,2,3,# BaghdadiDiedLikeADog is an Insult To the Canines # Baghdadi died like a Swine & 72 Hoors will feast on the Pork pic.twitter.com/dRm7TFxpcn,,,# #,1.18923E+18,https://twitter.com/DARKMATTER1008/status/1189229807344766978,,
bitcoinconnect,10/29/2019 22:17,0,0,Rudy Giuliani's Ukraine Media Blitz: All the Wild Moments http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/YmFZ0ujRz3,,,# # # # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189229724779855874,,
bitcoinconnect,10/29/2019 22:17,0,0,Review: A War Story dramatises Bin Laden before 9/11 shook the world http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/DyaYVwV3AC,,,# # # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189229662666407937,,
fooshound,10/29/2019 22:16,0,0,The doubling down of hey,,,,,,,
PRAISETRIUNEGOD,10/29/2019 22:16,0,0,# Baghdadiَ 's replacement eliminated too,,,,,,,
VijayVinceVahid,10/29/2019 22:16,1,1,Looks like # HowdyModi event has helped @ realDonaldTrump to talk like a crass like what @ narendramodi does in India. u will agree if u had the patience to listen 48 mins of Trump announcing the killing of # Baghdadi @ BarackObama took 10 mins to announce that Bin-laden was killed,,@ @ @,# #,1.18923E+18,https://twitter.com/VijayVinceVahid/status/1189229635348942849,,
bitcoinconnect,10/29/2019 22:15,0,0,What Jim Mattis Really Thought of Donald Trump Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/PX8BRuPbtU,,,# # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189229181315551233,,
fh_saoirse,10/29/2019 22:13,1,0,"This one's for u # liar Donnie(. @ realDonaldTrump # Trump). . @ Thom_Hartmann asks an important question: [Like the Kenny"" character in # SouthPark-- ""Omg",,,,,,,
DraftRider100,10/29/2019 22:13,0,0,And another Leftist Cult Propaganda News Organization idolizes # Baghdadi # NPRisDisgusting # BaghdadiDiedLikeADog # BaghdadiBurnInHellhttps://www.infowars.com/npr-gushes-over-baghdadi-he-was-a-real-leader/ …,,,# # # #,1.18923E+18,https://twitter.com/DraftRider100/status/1189228789441662981,,
DeNaakteKiezer,10/29/2019 22:13,0,0,Is this # Baghdadi dog also watching to your picture? pic.twitter.com/9YAQ0lM6pN,,,#,1.18923E+18,https://twitter.com/DeNaakteKiezer/status/1189228736828399617,,
VFW_Vet,10/29/2019 22:12,0,3,# LyingASSTrump may have made up story about # Baghdadi 'whimpering and crying' # MAGAhttps://www.dailykos.com/story/2019/10/28/1895616/-Trump-may-have-made-up-story-about-Baghdadi-whimpering-and-crying …,,,# # #,1.18923E+18,https://twitter.com/VFW_Vet/status/1189228650153107456,,
katw423,10/29/2019 22:12,0,1,"He doesn't know these underlings"". He barely knows who top officials are & doesn't care about them or what they have to say. Remember he alone can do everything & knows more than his generals or so he thinks. I bet he didn't know about # Baghdadi op until couple weeks b4hand""",,,#,1.18923E+18,https://twitter.com/katw423/status/1189228445445885957,,
bullsize,10/29/2019 22:10,0,0,. @ wbpictures should green-light a movie based on the build up and the action/Operation that killed # Baghdadi ,,,,,,,
bitcoinconnect,10/29/2019 22:09,0,0,Donald Trump’s Gift to Mitt Romney: Relevance http://allexpressnews.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/wqj0aNviwk,,,# # # # # # # # # #,1.18923E+18,https://twitter.com/bitcoinconnect/status/1189227849053605888,,
HumanitarianGal,10/29/2019 22:09,0,1,Distraction!! # Baghdadi had 35 people as substitutes but thank you to the KURDS and the @ CIA not trump. This is the reason the Generals don’t you give you classified information. You are a blabber mouth. # LockHimUppic.twitter.com/1hbg5bNnAs,,@,# #,1.18923E+18,https://twitter.com/HumanitarianGal/status/1189227781999251458,,
KartelPartijN,10/29/2019 22:09,0,0,Viral: Wij,,,,,,,
sauhem26,10/29/2019 22:08,0,2,डॉनाल्ड ट्रंप की बड़ी घोषणा,,,,,,,
bullsize,10/29/2019 22:08,0,0,. @ wbpictures should green-light a movie based on the build up and the action/Operation that killed # Baghdadi ,,,,,,,
sauhem26,10/29/2019 22:08,0,0,डॉनाल्ड ट्रंप की बड़ी घोषणा,,,,,,,
bitcoinconnect,10/29/2019 22:08,0,0,Democrats spearheading a 'sore loser impeachment,,,,,,,
theforthnews,10/29/2019 22:08,7,19,Pres. @ realDonaldTrump said: Our reach is very long & that terrorists will not escape their fate,,,,,,,
TheArabSource,10/29/2019 22:06,15,21,# Russia says 'no confirmation' # Baghdadi was killed https://aml.ink/oP0rk # ISIS # Syria,,,# # # #,1.18923E+18,https://twitter.com/TheArabSource/status/1189227047048089601,,
vi_shukla,10/29/2019 22:06,0,0,Abu Bakr al # Baghdadi death: # IS leader's # underwear 'stolen' for # DNA test before # US raid # BaghdadiDiedLikeADoghttps://news.sky.com/story/abu-bakr-al-baghdadi-death-is-leaders-underwear-stolen-for-dna-test-before-us-raid-11848204 …,,,# # # # # #,1.18923E+18,https://twitter.com/vi_shukla/status/1189226990643089408,,
